3.000000000000000000e+03, 1.000000000000000000e+02, 2.500000000000000000e+02, 5.400000000000000000e+02, 1.005308959140553737e+00, 0.000000000000000000e+00, 3.700000000000000000e+02
3.000000000000000000e+03, 1.000000000000000000e+02, 2.750000000000000000e+02, 5.200000000000000000e+02, 1.002183259549367378e+00, 0.000000000000000000e+00, 3.500000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 5.000000000000000000e+01, 8.090000000000000000e+02, 1.000154764221578452e+00, 7.200000000000000000e+01, 5.670000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 7.500000000000000000e+01, 7.060000000000000000e+02, 1.000888064450836668e+00, 0.000000000000000000e+00, 5.360000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 1.000000000000000000e+02, 6.740000000000000000e+02, 1.002325655427804163e+00, 0.000000000000000000e+00, 5.040000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 1.250000000000000000e+02, 6.460000000000000000e+02, 1.003259463339626345e+00, 0.000000000000000000e+00, 4.760000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 1.500000000000000000e+02, 6.180000000000000000e+02, 1.003416269825004203e+00, 0.000000000000000000e+00, 4.480000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 1.750000000000000000e+02, 5.930000000000000000e+02, 1.002097794742144998e+00, 0.000000000000000000e+00, 4.230000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 2.000000000000000000e+02, 5.730000000000000000e+02, 1.002474725389106203e+00, 0.000000000000000000e+00, 4.030000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 2.250000000000000000e+02, 5.530000000000000000e+02, 1.002849128391186007e+00, 0.000000000000000000e+00, 3.830000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 2.500000000000000000e+02, 5.330000000000000000e+02, 1.003070575252611452e+00, 0.000000000000000000e+00, 3.630000000000000000e+02
3.300000000000000000e+03, 1.000000000000000000e+02, 2.750000000000000000e+02, 5.130000000000000000e+02, 1.003096577167313930e+00, 0.000000000000000000e+00, 3.430000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 5.000000000000000000e+01, 8.090000000000000000e+02, 1.000154764221578452e+00, 6.200000000000000000e+01, 5.770000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 7.500000000000000000e+01, 6.990000000000000000e+02, 1.002675519919804525e+00, 0.000000000000000000e+00, 5.290000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 1.000000000000000000e+02, 6.700000000000000000e+02, 1.003871095259620372e+00, 0.000000000000000000e+00, 5.000000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 1.250000000000000000e+02, 6.410000000000000000e+02, 1.004343794138343293e+00, 0.000000000000000000e+00, 4.710000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 1.500000000000000000e+02, 6.120000000000000000e+02, 1.003994842586042324e+00, 0.000000000000000000e+00, 4.420000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 1.750000000000000000e+02, 5.880000000000000000e+02, 1.002472734831481249e+00, 0.000000000000000000e+00, 4.180000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 2.000000000000000000e+02, 5.670000000000000000e+02, 1.000731564075874047e+00, 0.000000000000000000e+00, 3.970000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 2.250000000000000000e+02, 5.470000000000000000e+02, 1.005153557133056541e+00, 0.000000000000000000e+00, 3.770000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 2.500000000000000000e+02, 5.260000000000000000e+02, 1.003277127805372704e+00, 0.000000000000000000e+00, 3.560000000000000000e+02
3.600000000000000000e+03, 1.000000000000000000e+02, 2.750000000000000000e+02, 5.050000000000000000e+02, 1.001510459172040068e+00, 0.000000000000000000e+00, 3.350000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 5.000000000000000000e+01, 8.090000000000000000e+02, 1.000154764221578452e+00, 5.400000000000000000e+01, 5.850000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 7.500000000000000000e+01, 6.960000000000000000e+02, 1.006772645990859916e+00, 0.000000000000000000e+00, 5.260000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 1.000000000000000000e+02, 6.660000000000000000e+02, 1.007637788831634573e+00, 0.000000000000000000e+00, 4.960000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 1.250000000000000000e+02, 6.350000000000000000e+02, 1.000278149334399513e+00, 0.000000000000000000e+00, 4.650000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 1.500000000000000000e+02, 6.050000000000000000e+02, 1.000610436374189227e+00, 0.000000000000000000e+00, 4.350000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 1.750000000000000000e+02, 5.830000000000000000e+02, 1.005095739363384588e+00, 0.000000000000000000e+00, 4.130000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 2.000000000000000000e+02, 5.610000000000000000e+02, 1.001300596043537272e+00, 0.000000000000000000e+00, 3.910000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 2.250000000000000000e+02, 5.400000000000000000e+02, 1.003853625222847601e+00, 0.000000000000000000e+00, 3.700000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 2.500000000000000000e+02, 5.180000000000000000e+02, 1.000530846137585028e+00, 0.000000000000000000e+00, 3.480000000000000000e+02
3.900000000000000000e+03, 1.000000000000000000e+02, 2.750000000000000000e+02, 4.940000000000000000e+02, 1.001279405836143166e+00, 0.000000000000000000e+00, 3.240000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 5.000000000000000000e+01, 8.090000000000000000e+02, 1.000154764221578452e+00, 4.900000000000000000e+01, 5.900000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 7.500000000000000000e+01, 6.920000000000000000e+02, 1.000875019446757497e+00, 0.000000000000000000e+00, 5.220000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 1.000000000000000000e+02, 6.610000000000000000e+02, 1.004368831363337433e+00, 0.000000000000000000e+00, 4.910000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 1.250000000000000000e+02, 6.300000000000000000e+02, 1.005631641090808159e+00, 0.000000000000000000e+00, 4.600000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 1.500000000000000000e+02, 5.990000000000000000e+02, 1.000697155687838347e+00, 0.000000000000000000e+00, 4.290000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 1.750000000000000000e+02, 5.770000000000000000e+02, 1.002573333551203927e+00, 0.000000000000000000e+00, 4.070000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 2.000000000000000000e+02, 5.550000000000000000e+02, 1.003903401915953619e+00, 0.000000000000000000e+00, 3.850000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 2.250000000000000000e+02, 5.330000000000000000e+02, 1.004650901616340519e+00, 0.000000000000000000e+00, 3.630000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 2.500000000000000000e+02, 5.110000000000000000e+02, 1.004875695208215181e+00, 0.000000000000000000e+00, 3.410000000000000000e+02
4.200000000000000000e+03, 1.000000000000000000e+02, 2.750000000000000000e+02, 4.800000000000000000e+02, 1.002116092334282449e+00, 0.000000000000000000e+00, 3.100000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 5.000000000000000000e+01, 8.090000000000000000e+02, 1.000154764221578452e+00, 2.800000000000000000e+01, 6.110000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 7.500000000000000000e+01, 6.680000000000000000e+02, 1.007186170063591568e+00, 0.000000000000000000e+00, 4.980000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 1.000000000000000000e+02, 6.290000000000000000e+02, 1.007297564837985160e+00, 0.000000000000000000e+00, 4.590000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 1.250000000000000000e+02, 5.930000000000000000e+02, 1.004173052804230526e+00, 0.000000000000000000e+00, 4.230000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 1.500000000000000000e+02, 5.650000000000000000e+02, 1.002412599889266120e+00, 0.000000000000000000e+00, 3.950000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 1.750000000000000000e+02, 5.370000000000000000e+02, 1.000220746884554535e+00, 0.000000000000000000e+00, 3.670000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 2.000000000000000000e+02, 5.100000000000000000e+02, 1.002590998587847393e+00, 0.000000000000000000e+00, 3.400000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 2.250000000000000000e+02, 4.710000000000000000e+02, 1.002397457253394464e+00, 0.000000000000000000e+00, 3.010000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 2.500000000000000000e+02, 4.260000000000000000e+02, 1.000630491246025322e+00, 0.000000000000000000e+00, 2.560000000000000000e+02
6.000000000000000000e+03, 1.000000000000000000e+02, 2.750000000000000000e+02, 3.340000000000000000e+02, 1.000382170991496844e+00, 0.000000000000000000e+00, 1.640000000000000000e+02
